R			HF		SAPT0		SAPT2		SAPT2+	SAPT2+(3)	SAPT2+3	SAPT2+(CCD)	SAPT2+(3)(CCD)	SAPT2+3(CCD)
6.6	0.0279145	-0.2739793	-0.2387653	-0.2492161	-0.2629960	-0.2629862	-0.2369751	-0.2507547	-0.2507452
6.7	0.0268296	-0.2489957	-0.2159075	-0.2252516	-0.2382061	-0.2381980	-0.2140468	-0.2270013	-0.2269931
6.8	0.0256476	-0.2267006	-0.1955909	-0.2039617	-0.2161469	-0.2161399	-0.1936924	-0.2058776	-0.2058706
6.9	0.0244241	-0.2067473	-0.1774809	-0.1849932	-0.1964611	-0.1964551	-0.1755696	-0.1870378	-0.1870318
7.0	0.0232007	-0.1888406	-0.1612920	-0.1680456	-0.1788447	-0.1788396	-0.1593880	-0.1701872	-0.1701820
7.1	0.0219966	-0.1727377	-0.1467911	-0.1528734	-0.1630483	-0.1630439	-0.1449100	-0.1550848	-0.1550805
7.2	0.0208363	-0.1582180	-0.1337661	-0.1392527	-0.1488450	-0.1488412	-0.1319198	-0.1415118	-0.1415080
7.3	0.0197234	-0.1451053	-0.1220491	-0.1270065	-0.1360543	-0.1360510	-0.1202464	-0.1292941	-0.1292909
7.4	0.0186673	-0.1332379	-0.1114851	-0.1159714	-0.1245109	-0.1245079	-0.1097327	-0.1182722	-0.1182692
7.5	0.0176662	-0.1224831	-0.1019486	-0.1060148	-0.1140789	-0.1140764	-0.1002514	-0.1083152	-0.1083128
7.6	0.0167268	-0.1127151	-0.0933199	-0.0970105	-0.1046300	-0.1046278	-0.0916806	-0.0993001	-0.0992979
7.7	0.0158365	-0.1038406	-0.0855113	-0.0888664	-0.0960696	-0.0960677	-0.0839325	-0.0911356	-0.0911337
7.8	0.0150003	-0.0957613	-0.0784298	-0.0814837	-0.0882972	-0.0882955	-0.0769119	-0.0837254	-0.0837238
7.9	0.0142166	-0.0883951	-0.0719981	-0.0747818	-0.0812304	-0.0812290	-0.0705415	-0.0769903	-0.0769889
8.0	0.0134762	-0.0816769	-0.0661555	-0.0686965	-0.0748030	-0.0748017	-0.0647601	-0.0708666	-0.0708656
8.1	0.0127831	-0.0755367	-0.0608365	-0.0631585	-0.0689444	-0.0689433	-0.0595015	-0.0652872	-0.0652864
8.2	0.0121295	-0.0699230	-0.0559929	-0.0581178	-0.0636028	-0.0636020	-0.0547170	-0.0602020	-0.0602009
8.3	0.0115099	-0.0647879	-0.0515808	-0.0535278	-0.0587301	-0.0587293	-0.0503620	-0.0555646	-0.0555638
8.4	0.0109341	-0.0600751	-0.0475470	-0.0493326	-0.0542699	-0.0542691	-0.0463837	-0.0513210	-0.0513202
8.5	0.0103871	-0.0557562	-0.0438656	-0.0455059	-0.0501936	-0.0501931	-0.0427565	-0.0474442	-0.0474436
8.6	0.0098723	-0.0517898	-0.0404990	-0.0420071	-0.0464605	-0.0464599	-0.0394416	-0.0438950	-0.0438944
8.7	0.0093866	-0.0481443	-0.0374176	-0.0388056	-0.0430386	-0.0430381	-0.0364102	-0.0406429	-0.0406424
8.8	0.0089300	-0.0447897	-0.0345939	-0.0358728	-0.0398982	-0.0398976	-0.0336341	-0.0376595	-0.0376589
8.9	0.0084962	-0.0417031	-0.0320071	-0.0331868	-0.0370168	-0.0370165	-0.0310931	-0.0349231	-0.0349228
9.0	0.0080886	-0.0388568	-0.0296316	-0.0307209	-0.0343666	-0.0343664	-0.0287614	-0.0324074	-0.0324069
9.1	0.0077038	-0.0362314	-0.0274498	-0.0284566	-0.0319290	-0.0319288	-0.0266215	-0.0300939	-0.0300936
9.2	0.0073389	-0.0338088	-0.0254454	-0.0263771	-0.0296857	-0.0296855	-0.0246571	-0.0279657	-0.0279654
9.3	0.0069952	-0.0315690	-0.0236007	-0.0244633	-0.0276177	-0.0276174	-0.0228502	-0.0260046	-0.0260043
9.4	0.0066682	-0.0295001	-0.0219044	-0.0227038	-0.0257126	-0.0257123	-0.0211901	-0.0241986	-0.0241983
9.5	0.0063615	-0.0275828	-0.0203386	-0.0210807	-0.0239515	-0.0239515	-0.0196589	-0.0225297	-0.0225297
9.6	0.0060711	-0.0258067	-0.0188951	-0.0195840	-0.0223250	-0.0223248	-0.0182480	-0.0209890	-0.0209887
9.7	0.0057952	-0.0241621	-0.0175647	-0.0182050	-0.0208230	-0.0208230	-0.0169486	-0.0195666	-0.0195666
9.8	0.0055329	-0.0226372	-0.0163369	-0.0169326	-0.0194344	-0.0194341	-0.0157505	-0.0182523	-0.0182520
9.9	0.0052874	-0.0212186	-0.0151995	-0.0157540	-0.0181456	-0.0181456	-0.0146411	-0.0170327	-0.0170327
10.0	0.0050483	-0.0199076	-0.0141543	-0.0146710	-0.0169587	-0.0169584	-0.0136228	-0.0159102	-0.0159102
10.1	0.0048257	-0.0186842	-0.0131831	-0.0136650	-0.0158539	-0.0158536	-0.0126767	-0.0148656	-0.0148656
10.2	0.0046151	-0.0175462	-0.0122838	-0.0127336	-0.0148289	-0.0148289	-0.0118016	-0.0138969	-0.0138966
10.3	0.0044140	-0.0164877	-0.0114514	-0.0118715	-0.0138784	-0.0138781	-0.0109920	-0.0129986	-0.0129986
10.4	0.0042238	-0.0155012	-0.0106794	-0.0110723	-0.0129948	-0.0129948	-0.0102418	-0.0121646	-0.0121643
10.5	0.0040406	-0.0145842	-0.0099659	-0.0103335	-0.0121763	-0.0121763	-0.0095490	-0.0113918	-0.0113918
10.6	0.0038703	-0.0137254	-0.0093003	-0.0096443	-0.0114114	-0.0114114	-0.0089028	-0.0106701	-0.0106699
10.7	0.0037056	-0.0129265	-0.0086848	-0.0090070	-0.0107022	-0.0107022	-0.0083057	-0.0100013	-0.0100010
10.8	0.0035503	-0.0121793	-0.0081117	-0.0084138	-0.0100410	-0.0100410	-0.0077504	-0.0093776	-0.0093776
10.9	0.0033982	-0.0114857	-0.0075835	-0.0078668	-0.0094290	-0.0094290	-0.0072388	-0.0088010	-0.0088010
11.0	0.0032599	-0.0108310	-0.0070861	-0.0073520	-0.0088527	-0.0088527	-0.0067571	-0.0082578	-0.0082578
11.1	0.0031244	-0.0102220	-0.0066268	-0.0068766	-0.0083185	-0.0083185	-0.0063130	-0.0077550	-0.0077550
11.2	0.0030011	-0.0096462	-0.0061936	-0.0064281	-0.0078143	-0.0078143	-0.0058940	-0.0072799	-0.0072799
11.3	0.0028781	-0.0091126	-0.0057952	-0.0060162	-0.0073490	-0.0073490	-0.0055092	-0.0068420	-0.0068420
11.4	0.0027592	-0.0086146	-0.0054262	-0.0056338	-0.0069163	-0.0069163	-0.0051530	-0.0064352	-0.0064352
11.5	0.0026474	-0.0081460	-0.0050804	-0.0052760	-0.0065101	-0.0065101	-0.0048194	-0.0060534	-0.0060534
11.6	0.0025443	-0.0077027	-0.0047544	-0.0049386	-0.0061269	-0.0061266	-0.0045051	-0.0056932	-0.0056932
11.7	0.0024411	-0.0072921	-0.0044551	-0.0046289	-0.0057732	-0.0057732	-0.0042170	-0.0053612	-0.0053612
11.8	0.0023451	-0.0069035	-0.0041729	-0.0043370	-0.0054396	-0.0054393	-0.0039451	-0.0050477	-0.0050477
11.9	0.0022553	-0.0065370	-0.0039076	-0.0040624	-0.0051253	-0.0051253	-0.0036901	-0.0047527	-0.0047527
12.0	0.0021668	-0.0061952	-0.0036627	-0.0038088	-0.0048336	-0.0048336	-0.0034545	-0.0044793	-0.0044793
12.1	0.0020819	-0.0058741	-0.0034341	-0.0035720	-0.0045606	-0.0045606	-0.0032349	-0.0042232	-0.0042232
12.2	0.0020068	-0.0055661	-0.0032142	-0.0033448	-0.0042986	-0.0042986	-0.0030237	-0.0039775	-0.0039775
12.3	0.0019285	-0.0052823	-0.0030150	-0.0031383	-0.0040589	-0.0040589	-0.0028324	-0.0037530	-0.0037530
12.4	0.0018542	-0.0050148	-0.0028278	-0.0029448	-0.0038335	-0.0038335	-0.0026534	-0.0035424	-0.0035421
