3.000011429	0.015400945
3.100025922	0.001803395
3.199987496	-0.007037171
3.300001989	-0.01248148
3.400016481	-0.015540846
3.499978056	-0.016958774
3.599992548	-0.017275881
3.70000704	-0.016880577
3.800021533	-0.016048089
3.899983107	-0.014970264
3.9999976	-0.013778088
4.100012092	-0.01255861
4.199973667	-0.011367414
4.299988159	-0.010238536
4.400002652	-0.009190362
4.500017144	-0.008231268
4.599978719	-0.007363003
4.699993211	-0.006582772
4.800007703	-0.005885586
4.900022196	-0.005264996
4.99998377	-0.004713916
5.099998263	-0.004225433
5.200012755	-0.003792647
5.29997433	-0.003409234
5.399988822	-0.003069416
5.500003314	-0.002767995
5.600017807	-0.002500348
5.699979381	-0.002262392
5.799993874	-0.00205054
5.900008366	-0.001861642
6.000022859	-0.001692947
6.099984433	-0.001542052
6.199998926	-0.001406852
6.300013418	-0.001285514
6.399974993	-0.001176433
6.499989485	-0.001078206
6.600003977	-0.000989604
6.70001847	-0.000909555
6.799980044	-0.000837117
6.899994537	-0.000771462
7.000009029	-0.000711864
7.100023521	-0.000657685
7.199985096	-0.000608357
7.299999588	-0.000563385
7.400014081	-0.000522326
7.499975656	-0.000484791
7.599990148	-0.000450431
7.70000464	-0.000418937
7.800019133	-0.000390035
7.899980707	-0.000363479
7.9999952	-0.000339049
8.100009692	-0.00031655
8.200024184	-0.000295805
8.299985759	-0.000276657
8.400000251	-0.000258964
8.500014744	-0.0002426
8.599976318	-0.000227449
8.699990811	-0.000213407
8.800005303	-0.000200381
8.900019796	-0.000188287
8.99998137	-0.000177046
9.099995863	-0.000166591
9.200010355	-0.00015686
9.300024847	-0.000147788
9.399986422	-0.000139337
9.500000914	-0.000131448
9.600015407	-0.00012408
9.699976981	-0.000117193
9.799991474	-0.000110752
9.900005966	-0.000104723
10.00002046	-9.90765E-05
10.09998203	-9.37842E-05
10.19999653	-8.88206E-05
10.30001102	-8.41623E-05
10.40002551	-7.97868E-05
10.49998708	-7.56777E-05
10.60000158	-7.18073E-05
10.70001607	-6.8173E-05
10.79997764	-6.47476E-05
10.89999214	-6.15228E-05
11.00000663	-5.84817E-05
11.10002112	-5.56153E-05
11.1999827	-5.29098E-05
11.29999719	-5.03561E-05
11.40001168	-4.79441E-05
11.50002617	-4.56641E-05
11.59998775	-4.35086E-05
11.70000224	-4.14685E-05
11.80001673	-3.95385E-05
11.89997831	-3.77104E-05
11.9999928	-3.5979E-05
12.10000729	-3.43371E-05
12.20002178	-3.27809E-05
12.29998336	-3.13038E-05
12.39999785	-2.99023E-05
12.50001234	-2.85719E-05
12.59997392	-2.73074E-05
12.69998841	-2.61054E-05
12.8000029	-2.49633E-05
12.9000174	-2.38767E-05
