3.000011429	0.000997636
3.100025922	-0.007176882
3.199987496	-0.012083123
3.300001989	-0.01471693
3.400016481	-0.015807286
3.499978056	-0.015880412
3.599992548	-0.01531156
3.70000704	-0.014363881
3.800021533	-0.013218354
3.899983107	-0.011996389
3.9999976	-0.010777161
4.100012092	-0.009608474
4.199973667	-0.008518914
4.299988159	-0.007522194
4.400002652	-0.00662288
4.500017144	-0.005819609
4.599978719	-0.005107475
4.699993211	-0.004479624
4.800007703	-0.003928315
4.900022196	-0.00344562
4.99998377	-0.003023834
5.099998263	-0.002655738
5.200012755	-0.002334713
5.29997433	-0.002054799
5.399988822	-0.001810686
5.500003314	-0.001597693
5.600017807	-0.001411716
5.699979381	-0.001249175
5.799993874	-0.001106959
5.900008366	-0.000982374
6.000022859	-0.000873087
6.099984433	-0.000777082
6.199998926	-0.000692623
6.300013418	-0.000618206
6.399974993	-0.000552535
6.499989485	-0.000494494
6.600003977	-0.000443108
6.70001847	-0.000397552
6.799980044	-0.000357108
6.899994537	-0.000321143
7.000009029	-0.000289116
7.100023521	-0.000260554
7.199985096	-0.000235046
7.299999588	-0.000212237
7.400014081	-0.000191813
7.499975656	-0.000173501
7.599990148	-0.000157064
7.70000464	-0.000142292
7.800019133	-0.000129002
7.899980707	-0.00011703
7.9999952	-0.000106233
8.100009692	-9.64887E-05
8.200024184	-8.76834E-05
8.299985759	-7.97191E-05
8.400000251	-7.25089E-05
8.500014744	-6.59753E-05
8.599976318	-6.00481E-05
8.699990811	-5.46697E-05
8.800005303	-4.97825E-05
8.900019796	-4.53389E-05
8.99998137	-4.12951E-05
9.099995863	-3.76132E-05
9.200010355	-3.42608E-05
9.300024847	-3.11994E-05
9.399986422	-2.8408E-05
9.500000914	-2.58589E-05
9.600015407	-2.35296E-05
9.699976981	-2.13993E-05
9.799991474	-1.94513E-05
9.900005966	-1.76685E-05
10.00002046	-1.60361E-05
10.09998203	-1.45405E-05
10.19999653	-1.31692E-05
10.30001102	-1.1912E-05
10.40002551	-1.07587E-05
10.49998708	-9.6998E-06
10.60000158	-8.72816E-06
10.70001607	-7.83599E-06
10.79997764	-7.01573E-06
10.89999214	-6.26205E-06
11.00000663	-5.56961E-06
11.10002112	-4.9321E-06
11.1999827	-4.34592E-06
11.29999719	-3.80648E-06
11.40001168	-3.30993E-06
11.50002617	-2.85343E-06
11.59998775	-2.43289E-06
11.70000224	-2.04594E-06
11.80001673	-1.68925E-06
11.89997831	-1.36144E-06
11.9999928	-1.0588E-06
12.10000729	-7.81082E-07
12.20002178	-5.24937E-07
12.29998336	-2.88505E-07
12.39999785	-7.14133E-08
12.50001234	1.28817E-07
12.59997392	3.12185E-07
12.69998841	4.81544E-07
12.8000029	6.37264E-07
12.9000174	7.8071E-07
