2.5	53.43828958	41.90501023	40.03068907
2.6	34.89671442	25.6494647	24.16045694
2.7	21.85156974	14.56109172	13.37766798
2.8	12.80541226	7.142175896	6.201205718
2.9	6.648561118	2.302356469	1.552954541
3.0	2.560320532	-0.746952903	-1.344243111
3.1	-0.064218902	-2.570116636	-3.04713246
3.2	-1.669147215	-3.567958637	-3.949190337
3.3	-2.577735827	-4.021572658	-4.327156669
3.4	-3.021553745	-4.126880772	-4.372599705
3.5	-3.164685704	-4.018035176	-4.216134161
3.6	-3.120875351	-3.786466171	-3.946469197
3.7	-2.967675175	-3.49176672	-3.620748751
3.8	-2.756242605	-3.173393351	-3.277068782
3.9	-2.519775547	-2.855019983	-2.937470522
4.0	-2.278682552	-2.551068656	-2.6161039
4.1	-2.045480863	-2.269158563	-2.319499651
4.2	-1.826973329	-2.012282956	-2.050651029
4.3	-1.628330116	-1.781530293	-1.810374375
4.4	-1.445469515	-1.575812116	-1.597581235
4.5	-1.283017463	-1.393767857	-1.409822582
4.6	-1.138524934	-1.233492717	-1.245465732
4.7	-1.011175587	-1.092265556	-1.101245318
4.8	-0.898248281	-0.968725804	-0.975528654
4.9	-0.798926675	-0.860152322	-0.865322488
5.0	-0.711578084	-0.76518454	-0.76926625
5.1	-0.634841939	-0.681645545	-0.685183027
5.2	-0.567357669	-0.608718996	-0.611440136
5.3	-0.507764705	-0.54422798	-0.54694912
5.4	-0.455518819	-0.487900384	-0.490077296
5.5	-0.409259441	-0.43783141	-0.440280436
5.6	-0.368442342	-0.394021058	-0.396197969
5.7	-0.332251182	-0.355108757	-0.357285669
5.8	-0.300141731	-0.32055028	-0.322727192
5.9	-0.271569762	-0.289801399	-0.292250425
6.0	-0.246263161	-0.26259	-0.265039026
6.1	-0.2236777	-0.238371855	-0.241092995
6.2	-0.203541265	-0.216602736	-0.219323876
6.3	-0.185581741	-0.197282643	-0.200003783
6.4	-0.169254902	-0.179867347	-0.182860601
6.5	-0.15483286	-0.164084736	-0.167350104
6.6	-0.141499275	-0.150206922	-0.15347229
6.7	-0.129798373	-0.137417565	-0.140682933
6.8	-0.119185928	-0.125988777	-0.129526259
6.9	-0.109389824	-0.11592056	-0.119185928
7.0	-0.100682176	-0.10639657	-0.109934052
7.1	-0.092790871	-0.097961036	-0.101498518
7.2	-0.085715907	-0.090341845	-0.093879327
7.3	-0.079185171	-0.083266881	-0.087076477
7.4	-0.073198663	-0.077008259	-0.080545741
7.5	-0.067756384	-0.071293865	-0.074831347
7.6	-0.062858332	-0.065851586	-0.069661181
7.7	-0.058232394	-0.060953534	-0.06476313
7.8	-0.054150684	-0.05659971	-0.060409306
7.9	-0.050341088	-0.052518	-0.056327596
8.0	-0.046803606	-0.048708404	-0.052790114
8.1	-0.043538238	-0.045443036	-0.049252632
8.2	-0.040544985	-0.042177668	-0.046259378
8.3	-0.037823845	-0.039184415	-0.043266124
8.4	-0.035374819	-0.036735389	-0.040544985
8.5	-0.032925793	-0.034014249	-0.038095959
8.6	-0.030748881	-0.031837337	-0.035919047
8.7	-0.028844083	-0.029660425	-0.033742135
8.8	-0.026939285	-0.027755627	-0.031837337
8.9	-0.025306601	-0.025850829	-0.029932539
9.0	-0.023673917	-0.024218145	-0.028299855
9.1	-0.022313347	-0.022585461	-0.026667171
9.2	-0.020952777	-0.021224891	-0.025306601
9.3	-0.019592207	-0.019864321	-0.023946031
9.4	-0.018503751	-0.018503751	-0.022857575
9.5	-0.017415295	-0.017415295	-0.021497005
9.6	-0.016326839	-0.016326839	-0.020408549
9.7	-0.015510497	-0.015238383	-0.019592207
9.8	-0.014422041	-0.014422041	-0.018503751
9.9	-0.0136057	-0.0136057	-0.017687409
10.0	-0.013061472	-0.012789358	-0.016871067
10.1	-0.01224513	-0.011973016	-0.016054725
10.2	-0.011428788	-0.011156674	-0.015510497
10.3	-0.01088456	-0.010612446	-0.014694155
10.4	-0.010340332	-0.009796104	-0.014149927
10.5	-0.009796104	-0.009251876	-0.0136057
