2,5	53,971633	42,93849917	40,87369821
2,6	36,73484442	28,39509486	26,69574299
2,7	24,56264142	18,30456388	16,9162383
2,8	16,06288883	11,37926283	10,25488783
2,9	10,19747178	6,688561874	5,786503997
3,0	6,202838402	3,563060585	2,846040221
3,1	3,521699259	1,524654686	0,959746043
3,2	1,75404678	0,234018031	-0,208167202
3,3	0,614977617	-0,548581804	-0,893078115
3,4	-0,096328352	-0,991311266	-1,259071432
3,5	-0,519193493	-1,210635142	-1,41853023
3,6	-0,751034612	-1,287099173	-1,448462769
3,7	-0,858247524	-1,274854043	-1,400842821
3,8	-0,886003151	-1,211179369	-1,309684634
3,9	-0,865322488	-1,119476955	-1,197301556
4,0	-0,816886198	-1,015801525	-1,077843514
4,1	-0,753755752	-0,909949183	-0,959746043
4,2	-0,684910913	-0,807362208	-0,848179307
4,3	-0,615521845	-0,711850198	-0,745592333
4,4	-0,549398146	-0,624773721	-0,652801462
4,5	-0,48762827	-0,546677006	-0,570350923
4,6	-0,431572788	-0,477287938	-0,497696488
4,7	-0,380687472	-0,416062291	-0,434021814
4,8	-0,335788664	-0,362727949	-0,37851056
4,9	-0,295787907	-0,316196456	-0,33007427
5,0	-0,260413088	-0,275651472	-0,288440829
5,1	-0,229664208	-0,240820881	-0,251977555
5,2	-0,202452809	-0,210344114	-0,220684446
5,3	-0,178778891	-0,183949057	-0,193473047
5,4	-0,157826114	-0,161091482	-0,16979913
5,5	-0,139866591	-0,141227161	-0,149390581
5,6	-0,123811865	-0,124083979	-0,131703171
5,7	-0,109661938	-0,10911771	-0,116192674
5,8	-0,097416808	-0,096056238	-0,102859088
5,9	-0,086804363	-0,084899565	-0,091158187
6,0	-0,077280373	-0,074831347	-0,081089969
6,1	-0,068844839	-0,0661237	-0,072110207
6,2	-0,061497762	-0,058504508	-0,064218902
6,3	-0,054967026	-0,051701658	-0,057416052
6,4	-0,049252632	-0,045987264	-0,051429544
6,5	-0,044082466	-0,040817099	-0,045987264
6,6	-0,039456529	-0,036191161	-0,041361326
6,7	-0,035374819	-0,032109451	-0,037279617
6,8	-0,031837337	-0,028571969	-0,033470021
6,9	-0,028571969	-0,025306601	-0,030204653
7,0	-0,025850829	-0,022313347	-0,027483513
7,1	-0,023401803	-0,019864321	-0,024762373
7,2	-0,020952777	-0,017687409	-0,022585461
7,3	-0,019047979	-0,015782611	-0,020408549
7,4	-0,017143181	-0,013877813	-0,018775865
7,5	-0,015510497	-0,01224513	-0,017143181
7,6	-0,013877813	-0,01088456	-0,015510497
7,7	-0,012517244	-0,00952399	-0,014149927
7,8	-0,011428788	-0,008435534	-0,013061472
7,9	-0,010340332	-0,007347078	-0,011973016
8,0	-0,009251876	-0,006530736	-0,011156674
8,1	-0,008435534	-0,005714394	-0,010340332
8,2	-0,007619192	-0,004898052	-0,00952399
8,3	-0,00680285	-0,004353824	-0,008979762
8,4	-0,006258622	-0,003809596	-0,00816342
8,5	-0,005714394	-0,003265368	-0,007619192
8,6	-0,005170166	-0,00272114	-0,007074964
8,7	-0,004625938	-0,002176912	-0,00680285
8,8	-0,00408171	-0,001904798	-0,006258622
8,9	-0,003809596	-0,00136057	-0,005986508
9,0	-0,003537482	-0,001088456	-0,005714394
9,1	-0,002993254	-0,000816342	-0,00544228
9,2	-0,00272114	-0,000544228	-0,005170166
9,3	-0,002449026	-0,000272114	-0,004898052
9,4	-0,002176912	0	-0,004625938
9,5	-0,001904798	0	-0,004353824
9,6	-0,001904798	0,000272114	-0,00408171
9,7	-0,001632684	0,000544228	-0,00408171
9,8	-0,00136057	0,000544228	-0,003809596
9,9	-0,00136057	0,000816342	-0,003809596
10,0	-0,001088456	0,000816342	-0,003537482
10,1	-0,000816342	0,001088456	-0,003537482
10,2	-0,000816342	0,001088456	-0,003265368
10,3	-0,000816342	0,001088456	-0,003265368
10,4	-0,000544228	0,00136057	-0,003265368
10,5	-0,000544228	0,00136057	-0,002993254
