2.5	55.53002983	42.86666107	41.05410979
2.6	36.64232567	26.54961778	25.09408004
2.7	23.31200552	15.38423654	14.21169736
2.8	14.0356396	7.882325948	6.936729833
2.9	7.691029813	2.958967527	2.196776241
3.0	3.445235227	-0.170887586	-0.783144063
3.1	0.683822457	-2.069426894	-2.559232076
3.2	-1.041108126	-3.136113735	-3.526053082
3.3	-2.055004852	-3.651769746	-3.96034701
3.4	-2.590525185	-3.812317	-4.054498451
3.5	-2.811753859	-3.75163558	-3.940482689
3.6	-2.833522978	-3.561427901	-3.707553114
3.7	-2.733929258	-3.301559041	-3.413942119
3.8	-2.566034926	-3.012029755	-3.097745662
3.9	-2.364398459	-2.717330304	-2.782093434
4.0	-2.151333205	-2.432699071	-2.481135361
4.1	-1.939900635	-2.166299474	-2.202218521
4.2	-1.73908051	-1.922485339	-1.948880396
4.3	-1.552410313	-1.702073007	-1.721393101
4.4	-1.382066955	-1.505606707	-1.519212406
4.5	-1.228322551	-1.330909525	-1.340705629
4.6	-1.0911771	-1.177165121	-1.18396797
4.7	-0.968997918	-1.041652354	-1.046550406
4.8	-0.861240778	-0.92273854	-0.926548136
4.9	-0.765728768	-0.818518882	-0.821240022
5.0	-0.681645545	-0.727088581	-0.729537607
5.1	-0.60763054	-0.647087068	-0.648991866
5.2	-0.542595296	-0.576881659	-0.578786457
5.3	-0.485179244	-0.515111783	-0.517016581
5.4	-0.434566042	-0.460961099	-0.462865897
5.5	-0.390211462	-0.413341151	-0.415245949
5.6	-0.350754933	-0.371163482	-0.373340394
5.7	-0.315924342	-0.33415598	-0.336332892
5.8	-0.285175462	-0.301230187	-0.303679213
5.9	-0.257964063	-0.27211399	-0.274563016
6.0	-0.233473803	-0.246263161	-0.248984301
6.1	-0.211976798	-0.223133472	-0.225854612
6.2	-0.192656705	-0.202452809	-0.205446062
6.3	-0.17524141	-0.184221171	-0.187214425
6.4	-0.160003026	-0.167894332	-0.170887586
6.5	-0.146125213	-0.153200176	-0.15619343
6.6	-0.133607969	-0.139866591	-0.143131959
6.7	-0.122179182	-0.127893575	-0.131431057
6.8	-0.112110964	-0.11728113	-0.120546498
6.9	-0.102859088	-0.107485026	-0.111022508
7.0	-0.094695669	-0.098777378	-0.10231486
7.1	-0.087076477	-0.090886073	-0.094423555
7.2	-0.080273627	-0.083538995	-0.087348591
7.3	-0.074287119	-0.077008259	-0.080817855
7.4	-0.068572725	-0.071021751	-0.074831347
7.5	-0.06340256	-0.065579472	-0.069389067
7.6	-0.058776622	-0.06068142	-0.064491016
7.7	-0.054422798	-0.056327596	-0.060137192
7.8	-0.050341088	-0.051973772	-0.056055482
7.9	-0.046803606	-0.048164176	-0.052245886
8.0	-0.043538238	-0.044898808	-0.048708404
8.1	-0.040544985	-0.04163344	-0.045443036
8.2	-0.037823845	-0.038640187	-0.042721896
8.3	-0.035102705	-0.035919047	-0.040000757
8.4	-0.032925793	-0.033470021	-0.037551731
8.5	-0.030748881	-0.031293109	-0.035102705
8.6	-0.028571969	-0.029116197	-0.033197907
8.7	-0.026667171	-0.027211399	-0.031293109
8.8	-0.025034487	-0.025306601	-0.029388311
8.9	-0.023401803	-0.023673917	-0.027755627
9.0	-0.022041233	-0.022041233	-0.026122943
9.1	-0.020680663	-0.020680663	-0.024762373
9.2	-0.019320093	-0.019320093	-0.023401803
9.3	-0.018231637	-0.017959523	-0.022041233
9.4	-0.017143181	-0.016871067	-0.020952777
9.5	-0.016054725	-0.015782611	-0.019864321
9.6	-0.014966269	-0.014694155	-0.019047979
9.7	-0.014149927	-0.013877813	-0.017959523
9.8	-0.013333586	-0.013061472	-0.017143181
9.9	-0.012517244	-0.01224513	-0.016326839
10.0	-0.011973016	-0.011428788	-0.015510497
10.1	-0.011156674	-0.010612446	-0.014966269
10.2	-0.010612446	-0.010068218	-0.014149927
10.3	-0.010068218	-0.009251876	-0.0136057
10.4	-0.00952399	-0.008707648	-0.013061472
10.5	-0.008979762	-0.00816342	-0.012517244
