2.0000254125955	38.45039939170825
2.0999869949316	6.9223474901404884
2.2000014949926	-12.02023359535114
2.3000159950536	-22.590654452255198
2.3999775773897	-27.70837373834013
2.4999920774507	-29.36823077814632
2.6000065775117	-28.917109907696307
2.7000210775727	-27.2508600568694
2.7999826599088	-24.957032761069335
2.8999971599698	-22.412280598227802
3.0000116600308	-19.85111445973281
3.1000261600918	-17.411266890918416
3.1999877424279	-15.1668600463584
3.3000022424889	-13.151013742826914
3.4000167425499	-11.370474218258673
3.499978324886	-9.816372865676684
3.599992824947	-8.471285701040134
3.700007325008	-7.31388660335392
3.800021825069	-6.321646549833076
3.8999834074051	-5.472907454896336
3.9999979074661	-4.747589931036331
4.1000124075271	-4.127690198146424
4.1999739898632	-3.59757687573077
4.2999884899242	-3.143545872895099
4.4000029899852	-2.7539876692117016
4.5000174900462	-2.4190467560666487
4.5999790723823	-2.130391267384117
4.6999935724433	-1.8810131431055752
4.8000080725043	-1.6650227982087489
4.9000225725653	-1.4774888502157253
4.9999841549014	-1.3141584563869966
5.0999986549624	-1.1716121961606794
5.2000131550234	-1.0468671910194103
5.2999747373595	-0.9374315466303027
5.3999892374205	-0.8411937327854354
5.5000037374815	-0.7563560625850774
5.6000182375425	-0.6814096998216032
5.6999798198786	-0.6150541605690641
5.7999943199396	-0.5561799880145966
5.9000088200006	-0.5038336975410378
6.0000233200616	-0.45719786093991216
6.0999849023977	-0.41557178444374676
6.1999994024587	-0.3783474557801598
6.3000139025197	-0.3449969826089376
6.3999754848558	-0.3150617602132487
6.4999899849168	-0.2881562954351521
6.6000044849778	-0.2639153959074705
6.7000189850388	-0.24204952576193778
6.7999805673749	-0.22229322817815436
6.8999950674359	-0.20441406530109302
7.0000095674969	-0.18821197221785732
7.1000240675579	-0.1735048030034771
7.199985649894	-0.16013890853570362
7.300000149955	-0.1479735732079707
7.400014650016	-0.13688846703581295
7.4999762323521	-0.12677413149648012
7.5999907324131	-0.11752941501246654
7.7000052324741	-0.10907647504664085
7.8000197325351	-0.1013331948677351
7.8999813148712	-0.09423512223840978
7.9999958149322	-0.08771911001876563
8.1000103149932	-0.0817331109226819
8.2000248150542	-0.07622499935818748
8.2999863973903	-0.071157012330699
8.4000008974513	-0.0664823555713111
8.5000153975123	-0.062170241831285104
8.5999769798484	-0.05819120853579216
8.6999914799094	-0.05451157111976737
8.8000059799704	-0.05110503839516948
8.9000204800314	-0.04795410247977042
8.9999820623675	-0.045029398681046266
9.0999965624285	-0.0423219218266259
9.2000110624895	-0.03980750803730595
9.3000255625505	-0.037471116065029
9.3999871448866	-0.03529664100731873
9.5000016449476	-0.0332744120921029
9.6000161450086	-0.031394536680746946
9.6999777273447	-0.029641869117395213
9.7999922274057	-0.028002340451586002
9.9000067274667	-0.02647692950640558
10.0000212275277	-0.025051991488061053
10.0999828098638	-0.023719206400336687
10.1999973099248	-0.02247420216679237
10.3000118099858	-0.021307151403661212
10.4000263100468	-0.02021350584634942
10.4999878923829	-0.019193193714494475
10.6000023924439	-0.018234195060626894
10.7000168925049	-0.01733143958116816
10.799978474841	-0.016490128089440472
10.899992974902	-0.015698351571252735
11.000007474963	-0.014941982346760054
11.100021975024	-0.014239748564302948
11.1999835573601	-0.013584981175936841
11.2999980574211	-0.012965216501055105
11.4000125574821	-0.012378679607135264
11.5000270575431	-0.011825213882482054
11.5999886398792	-0.011305791624692686
11.7000031399402	-0.01081876188549705
11.8000176400012	-0.010353488120717787
11.8999792223373	-0.009913533246379632
