2.49999189	4671.013495
2.60000638	3219.497187
2.70002087	2185.112644
2.79998244	1457.426024
2.89999694	952.3594937
3.00001143	606.8145162
3.10002592	374.0545696
3.1999875	219.9476594
3.30000199	119.9705198
3.40001648	56.73779174
3.49997806	18.07540792
3.59999255	-4.433247689
3.70000704	-16.55910564
3.80002153	-22.18651839
3.89998311	-23.89395996
3.9999976	-23.36130005
4.10001209	-21.64673353
4.19997367	-19.40473885
4.29998816	-17.01937743
4.40000265	-14.70608575
4.50001714	-12.57610282
4.59997872	-10.67655568
4.69999321	-9.018953703
4.8000077	-7.592981974
4.9000222	-6.375533521
4.99998377	-5.346820618
5.09999826	-4.479360511
5.20001276	-3.749564014
5.29997433	-3.139381806
5.39998882	-2.624662635
5.50000331	-2.192633201
5.60001781	-1.83011735
5.69997938	-1.52593961
5.79999387	-1.270765918
5.90000837	-1.056667088
6.00002286	-0.877136493
6.09998443	-0.726520263
6.19999893	-0.60013334
6.30001342	-0.494072106
6.39997499	-0.404962429
6.49998948	-0.330097614
6.60000398	-0.267179185
6.70001847	-0.214239833
6.79998004	-0.16973968
6.89999454	-0.13229422
7.00000903	-0.100856322
7.10002352	-0.074349382
7.1999851	-0.052282757
7.29999959	-0.033764163
7.40001408	-0.018353064
7.49997566	-0.0055905
7.59999015	0.004981696
7.70000464	0.013629952
7.80001913	0.020630907
7.89998071	0.026270197
7.9999952	0.030735092
8.10000969	0.034162067
8.20002418	0.036754918
8.29998576	0.038642383
8.40000025	0.039859044
8.50001474	0.040611956
8.59997632	0.040939648
8.69999081	0.040885699
8.8000053	0.040532165
8.9000198	0.039909413
8.99998137	0.039081973
9.09999586	0.038087686
9.20001035	0.036908816
9.30002485	0.035654839
9.39998642	0.034299808
9.50000091	0.032927512
9.60001541	0.031447056
9.69997698	0.029928705
9.79999147	0.028394932
9.90000597	0.026836737
10.00002046	0.025303859
10.09998203	0.023767191
10.19999653	0.022211839
10.30001102	0.020702224
10.40002551	0.019198873
10.49998708	0.017732944
10.60000158	0.016257646
10.70001607	0.014792348
10.79997764	0.013340419
10.89999214	0.012014493
11.00000663	0.010638935
11.10002112	0.00934122
11.1999827	0.00808719
11.29999719	0.00684953
11.40001168	0.0055955
11.50002617	0.004433368
11.59998775	0.003276814
11.70000224	0.002148419
11.80001673	0.00108871
11.89997831	0
	
