     5.6692   -313.887956    124.219866   1129095544.449922   -1129095106.342100   438.107822
     5.8582   -382.096228     14.545699   1129095503.223091   -1129095106.581164   396.641927
     6.0471   -413.070237    -56.759925   1129095463.096273   -1129095106.785961   356.310312
     6.2361   -417.816188   -100.672248   1129095424.106748   -1129095106.962807   317.143941
     6.4251   -405.265941   -125.348270   1129095387.035286   -1129095107.117615   279.917671
     6.6140   -382.421288   -136.784890   1129095352.891792   -1129095107.255394   245.636398
     6.8030   -354.468492   -139.342594   1129095322.505612   -1129095107.379715   215.125897
     6.9920   -324.944349   -136.154180   1129095296.282638   -1129095107.492469   188.790169
     7.1810   -296.010003   -129.439550   1129095274.164568   -1129095107.594115   166.570453
     7.3699   -268.806671   -120.746104   1129095255.744871   -1129095107.684304   148.060566
     7.5589   -243.816020   -111.130336   1129095240.448255   -1129095107.762570   132.685684
     7.7479   -221.151439   -101.294355   1129095227.685924   -1129095107.828839   119.857085
     7.9368   -200.749905    -91.686494   1129095216.947076   -1129095107.883666   109.063411
     8.1258   -182.473551    -82.581265   1129095207.820514   -1129095107.928228    99.892286
     8.3148   -166.152415    -74.126977   1129095199.989618   -1129095107.964180    92.025438
     8.5038   -151.598664    -66.391186   1129095193.200894   -1129095107.993416    85.207478
     8.6927   -138.612948    -59.387996   1129095187.242774   -1129095108.017823    79.224951
     8.8817   -126.993138    -53.094860   1129095181.937349   -1129095108.039071    73.898278
     9.0707   -116.545713    -47.471549   1129095177.132631   -1129095108.058467    69.074164
     9.2597   -107.097744    -42.466037   1129095172.708611   -1129095108.076903    64.631707
     9.4486    -98.504616    -38.021176   1129095168.578313   -1129095108.094873    60.483440
     9.6376    -90.651472    -34.081199   1129095164.682837   -1129095108.112564    56.570273
     9.8266    -83.448869    -30.590464   1129095160.988362   -1129095108.129958    52.858404
    10.0155    -76.825033    -27.497960   1129095157.474015   -1129095108.146941    49.327073
    10.2045    -70.718649    -24.757078   1129095154.124946   -1129095108.163375    45.961571
    10.3935    -65.073740    -22.325901   1129095150.926983   -1129095108.179144    42.747839
    10.5825    -59.838184    -20.167135   1129095147.865225   -1129095108.194176    39.671049
    10.7714    -54.964507    -18.247846   1129095144.925106   -1129095108.208444    36.716662
    10.9604    -50.411859    -16.539099   1129095142.094712   -1129095108.221953    33.872759
    11.1494    -46.147680    -15.015498   1129095139.366914   -1129095108.234732    31.132182
    11.3384    -42.148826    -13.654854   1129095136.740792   -1129095108.246819    28.493973
    11.5273    -38.401145    -12.437774   1129095134.221630   -1129095108.258258    25.963372
    11.7163    -34.897879    -11.347291   1129095131.819676   -1129095108.269088    23.550588
    11.9053    -31.637538    -10.368611   1129095129.548270   -1129095108.279344    21.268927
    12.0942    -28.621254     -9.488791   1129095127.421520   -1129095108.289057    19.132463
    12.2832    -25.850342     -8.696519   1129095125.452079   -1129095108.298256    17.153823
    12.4722    -23.324198     -7.981879   1129095123.649281   -1129095108.306962    15.342318
    12.6612    -21.038999     -7.336225   1129095122.017972   -1129095108.315199    13.702774
    12.8501    -18.986871     -6.751956   1129095120.557903   -1129095108.322988    12.234915
    13.0391    -17.155937     -6.222407   1129095119.263878   -1129095108.330348    10.933530
    13.2281    -15.530733     -5.741704   1129095118.126331   -1129095108.337302     9.789029
    13.4171    -14.093154     -5.304707   1129095117.132317   -1129095108.343869     8.788448
    13.6060    -12.823486     -4.906843   1129095116.266715   -1129095108.350071     7.916643
    13.7950    -11.701562     -4.544112   1129095115.513376   -1129095108.355926     7.157450
    13.9840    -10.707739     -4.212944   1129095114.856248   -1129095108.361453     6.494795
    14.1729     -9.823733     -3.910194   1129095114.280206   -1129095108.366667     5.913539
    14.3619     -9.033158     -3.633054   1129095113.771687   -1129095108.371583     5.400104
    14.5509     -8.321811     -3.379033   1129095113.318990   -1129095108.376212     4.942778
    14.7399     -7.677786     -3.145917   1129095112.912434   -1129095108.380565     4.531869
    14.9288     -7.091321     -2.931722   1129095112.544248   -1129095108.384650     4.159599
    15.1178     -6.554549     -2.734675   1129095112.208347   -1129095108.388473     3.819874
    15.3068     -6.061262     -2.553203   1129095111.900100   -1129095108.392041     3.508060
    15.4958     -5.606560     -2.385885   1129095111.616034   -1129095108.395359     3.220675
    15.6847     -5.186522     -2.231442   1129095111.353514   -1129095108.398434     2.955080
    15.8737     -4.798004     -2.088735   1129095111.110541   -1129095108.401273     2.709269
    16.0627     -4.438412     -1.956743   1129095110.885551   -1129095108.403882     2.481669
    16.2516     -4.105497     -1.834541   1129095110.677227   -1129095108.406271     2.270956
    16.4406     -3.797294     -1.721282   1129095110.484460   -1129095108.408448     2.076011
    16.6296     -3.512005     -1.616217   1129095110.306213   -1129095108.410426     1.895788
    16.8186     -3.247993     -1.518669   1129095110.141537   -1129095108.412213     1.729324
    17.0075     -3.003686     -1.428008   1129095109.989502   -1129095108.413824     1.575678
    17.1965     -2.777660     -1.343679   1129095109.849250   -1129095108.415269     1.433981
    17.3855     -2.568543     -1.265188   1129095109.719917   -1129095108.416562     1.303355
    17.5745     -2.375066     -1.192021   1129095109.600759   -1129095108.417714     1.183045
    17.7634     -2.196090     -1.123854   1129095109.490974   -1129095108.418739     1.072236
    17.9524     -2.030472     -1.060223   1129095109.389895   -1129095108.419647     0.970248
    18.1414     -1.877226     -1.000797   1129095109.296878   -1129095108.420449     0.876430
    18.3303     -1.735446     -0.945248   1129095109.211354   -1129095108.421156     0.790198
    18.5193     -1.604307     -0.893295   1129095109.132791   -1129095108.421778     0.711012
    18.7083     -1.483038     -0.844669   1129095109.060694   -1129095108.422325     0.638369
