R			HF		SAPT0		SAPT2		SAPT2+	SAPT2+(3)	SAPT2+3	SAPT2+(CCD)	SAPT2+(3)(CCD)	SAPT2+3(CCD)
2.5	93.9293939	10.2822345	34.4939865	23.5140485	34.5465083	33.7235320	25.5064955	36.5389555	35.7159792
2.6	60.7085621	-7.0217587	9.9461731	0.9440712	8.5663737	8.0521060	2.5260848	10.1483873	9.6341196
2.7	38.8535620	-16.1838299	-4.3574596	-11.7070677	-6.4756787	-6.7943767	-10.4408285	-5.2094398	-5.5281378
2.8	24.6434215	-20.2506929	-12.0236285	-18.0078810	-14.4390989	-14.6345015	-16.9864339	-13.4176519	-13.6130545
2.9	15.5211379	-21.2475262	-15.5145900	-20.3802344	-17.9593318	-18.0775125	-19.5500394	-17.1291368	-17.2473175
3.0	9.7308757	-20.5107057	-16.4950064	-20.4499571	-18.8166718	-18.8868987	-19.7703663	-18.1370810	-18.2073079
3.1	6.0789463	-18.9031755	-16.0668073	-19.2836741	-18.1880036	-18.2287692	-18.7236077	-17.6279369	-17.6687029
3.2	3.7705353	-16.9590263	-14.9336373	-17.5541018	-16.8238390	-16.8467439	-17.0896176	-16.3593548	-16.3822598
3.3	2.2925957	-14.9857917	-13.5208174	-15.6601751	-15.1774394	-15.1896933	-15.2726869	-14.7899510	-14.8022049
3.4	1.3262920	-13.1402676	-12.0656285	-13.8170986	-13.5016028	-13.5076378	-13.4920644	-13.1765689	-13.1826039
3.5	0.6809778	-11.4852491	-10.6852225	-12.1238274	-11.9210946	-11.9236002	-11.8497833	-11.6470505	-11.6495561
3.6	0.2457448	-10.0306496	-9.4260338	-10.6119651	-10.4851210	-10.4857036	-10.3798047	-10.2529607	-10.2535433
3.7	-0.0441461	-8.7612950	-8.2974587	-9.2789246	-9.2030385	-9.2026394	-9.0813636	-9.0054775	-9.0050786
3.8	-0.2287115	-7.6538346	-7.2927374	-8.1083245	-8.0665395	-8.0656968	-7.9394968	-7.8977118	-7.8968691
3.9	-0.3355598	-6.6854968	-6.4003396	-7.0809440	-7.0618506	-7.0608609	-6.9360958	-6.9170024	-6.9160127
4.0	-0.3859869	-5.8374065	-5.6090555	-6.1794448	-6.1753073	-6.1743255	-6.0547012	-6.0505640	-6.0495822
4.1	-0.3974326	-5.0948645	-4.9094784	-5.3895433	-5.3951080	-5.3942081	-5.2817293	-5.2872940	-5.2863939
4.2	-0.3840530	-4.4462226	-4.2936706	-4.6994258	-4.7111193	-4.7103296	-4.6059252	-4.6176188	-4.6168291
4.3	-0.3567501	-3.8815885	-3.7543809	-4.0987556	-4.1141486	-4.1134740	-4.0174044	-4.0327974	-4.0321228
4.4	-0.3232211	-3.3918356	-3.2843886	-3.5778568	-3.5953012	-3.5947344	-3.5068554	-3.5242999	-3.5237330
4.5	-0.2883211	-2.9681549	-2.8762759	-3.1273511	-3.1457360	-3.1452647	-3.0651984	-3.0835832	-3.0831119
4.6	-0.2546307	-2.6019850	-2.5225049	-2.7381331	-2.7567183	-2.7563289	-2.6835705	-2.7021556	-2.7017665
4.7	-0.2231914	-2.2852454	-2.2157532	-2.4016237	-2.4199247	-2.4196044	-2.3535931	-2.3718938	-2.3715738
4.8	-0.1941452	-2.0105814	-1.9492314	-2.1100211	-2.1277314	-2.1274683	-2.0676290	-2.0853390	-2.0850762
4.9	-0.1672706	-1.7715856	-1.7169541	-1.8565244	-1.8734594	-1.8732436	-1.8190140	-1.8359493	-1.8357335
5.0	-0.1423118	-1.5628791	-1.5138599	-1.6354097	-1.6514696	-1.6512925	-1.6021386	-1.6181985	-1.6180213
5.1	-0.1191307	-1.3800656	-1.3357915	-1.4419824	-1.4571239	-1.4569783	-1.4124022	-1.4275437	-1.4273982
5.2	-0.0977458	-1.2196103	-1.1793954	-1.2724496	-1.2866673	-1.2865476	-1.2460919	-1.2603096	-1.2601898
5.3	-0.0782793	-1.0786607	-1.0419566	-1.1237372	-1.1370503	-1.1369516	-1.1001996	-1.1135128	-1.1134140
5.4	-0.0608833	-0.9548700	-0.9212335	-0.9933072	-1.0057507	-1.0056691	-0.9722442	-0.9846877	-0.9846061
5.5	-0.0456784	-0.8462525	-0.8153210	-0.8790104	-0.8906277	-0.8905602	-0.8601229	-0.8717406	-0.8716728
5.6	-0.0327065	-0.7510694	-0.7225429	-0.7789685	-0.7898076	-0.7897515	-0.7620000	-0.7728391	-0.7727831
5.7	-0.0219139	-0.6677563	-0.6413833	-0.6914974	-0.7016081	-0.7015613	-0.6762242	-0.6863349	-0.6862881
5.8	-0.0131782	-0.5949059	-0.5704734	-0.6150881	-0.6245190	-0.6244798	-0.6013159	-0.6107468	-0.6107076
5.9	-0.0062978	-0.5312207	-0.5085451	-0.5483549	-0.5571537	-0.5571213	-0.5359146	-0.5447134	-0.5446808
6.0	-0.0010340	-0.4755236	-0.4544470	-0.4900474	-0.4982595	-0.4982323	-0.4787908	-0.4870032	-0.4869757
6.1	0.0028621	-0.4267613	-0.4071443	-0.4390480	-0.4467162	-0.4466933	-0.4288462	-0.4365144	-0.4364915
6.2	0.0056377	-0.3839947	-0.3657144	-0.3943636	-0.4015279	-0.4015085	-0.3851031	-0.3922673	-0.3922480
6.3	0.0075180	-0.3464022	-0.3293488	-0.3551264	-0.3618237	-0.3618074	-0.3467072	-0.3534048	-0.3533885
6.4	0.0087104	-0.3132606	-0.2973362	-0.3205740	-0.3268388	-0.3268250	-0.3129085	-0.3191734	-0.3191595
6.5	0.0093811	-0.2839572	-0.2690728	-0.2900594	-0.2959237	-0.2959120	-0.2830701	-0.2889344	-0.2889227
