2.00002526	318.55642455654043
2.09998683	211.8641876791992
2.20000133	137.48464833230915
2.30001582	86.36695900768062
2.39997739	51.810239695146265
2.49999189	28.894924458339425
2.60000638	14.047973865298403
2.70002087	4.707110761124223
2.79998244	-0.9404419366018075
2.89999694	-4.158059913583634
3.00001143	-5.809873181049538
3.10002592	-6.481579233395938
3.1999875	-6.559036512287574
3.30000199	-6.293798687240608
3.40001648	-5.846066717648793
3.49997806	-5.315809925870971
3.59999255	-4.7638849013792575
3.70000704	-4.226071536663088
3.80002153	-3.722169817443191
3.89998311	-3.262334961436393
3.9999976	-2.8498816225071364
4.10001209	-2.4847597958468164
4.19997367	-2.1644654366652745
4.29998816	-1.8853139090233215
4.40000265	-1.6430828311557495
4.50001714	-1.4334602981381452
4.59997872	-1.2523178886959125
4.69999321	-1.0958598639442965
4.8000077	-0.9603399938701093
4.9000222	-0.8434434532363626
4.99998377	-0.7422467780869045
5.09999826	-0.6545055923448503
5.20001276	-0.5783089070757413
5.29997433	-0.5123891920641256
5.39998882	-0.45460291611272236
5.50000331	-0.4041291011480057
5.60001781	-0.35995193762430416
5.69997938	-0.32120779035809055
5.79999387	-0.28715699537216804
5.90000837	-0.257167428718852
6.00002286	-0.23070082905872752
6.09998443	-0.20729797827916052
6.19999893	-0.18655832892317784
6.30001342	-0.16814540076740156
6.39997499	-0.15176584053353678
6.49998948	-0.13716782314400502
6.60000398	-0.1241330188471589
6.70001847	-0.11247431582225126
6.79998004	-0.10202815273193468
6.89999454	-0.09265316142091942
7.00000903	-0.08422470508316873
7.10002352	-0.0766358309830311
7.1999851	-0.06979309414341478
7.29999959	-0.06361319019437647
7.40001408	-0.05802508268196527
7.49997566	-0.05296492623914958
7.59999015	-0.04837636675823531
7.70000464	-0.0442091514620871
7.80001913	-0.040420779852396733
7.89998071	-0.036972692825137314
7.9999952	-0.03383065767431553
8.10000969	-0.03096389367668084
8.20002418	-0.028344660986032527
8.29998576	-0.02595040099302553
8.40000025	-0.023758470256982578
8.50001474	-0.021748887736012527
8.59997632	-0.019908034738274842
8.69999081	-0.018216817688139788
8.8000053	-0.016662244340541633
8.9000198	-0.015231792285489999
8.99998137	-0.013915209982550737
9.09999586	-0.012700901640921369
9.20001035	-0.011581317271881579
9.30002485	-0.010547360346235685
9.39998642	-0.009591630961467527
9.50000091	-0.008709678735289422
9.60001541	-0.007891689334911104
9.69997698	-0.007134961208620737
9.79999147	-0.006431650720771211
9.90000597	-0.005780465824891474
10.00002046	-0.005177047495515737
10.09998203	-0.004615066010030684
10.19999653	-0.004092185244010421
10.30001102	-0.003607876632989105
10.40002551	-0.003154276964859842
10.49998708	-0.0027319474315213163
10.60000158	-0.002341912534470895
10.70001607	-0.0019751018464617895
10.79997764	-0.0016322984259604736
10.89999214	-0.0013112379289
11.00000663	-0.001016325059158842
11.10002112	-0.0007346328265388421
11.1999827	-0.00047329358858105267
11.29999719	-0.00022863381757405265
11.40001168	0.0
