1.5910162 -1.3918033 0.7195641 -0.1635713 0.0160576 17.57919867   3.276631542		0    0   0
1.5449275 -1.3829086 0.7531506 -0.1775877 0.0183154 15.23109918   3.350276207      0  0 0
1.5866352 -1.3863038 0.7423570 -0.1758434 0.0178773 15.70194534   3.332736003      0 0 0
1.5518200 -1.2029690 0.7162897 -0.1744220 0.0206517 17.71242384   3.414122169      0  0 0
2.9301262 1.4404099 0.7533749 0.5620417 0.1448639   27.17505354   3.94917266     	0	0
3.2136481 1.5665885 0.6475822 0.3162879 0.0625234   5.772133977   4.421522424    	0 0 0 
2.0709464 -0.3887160 0.3640227 0.0768846 3.7666e-10 11.02031572   4.117903841      0 0 0
2.1167597 -0.1419042 0.3211031 0.1030550 -1.8574e-09	9.17127796 4.003648253      0 0  0  
