5.24812	7.49709	5.7813	3.133	16.1208
4.7636	6.53865	5.58996	2.96579	19.5504
11.1225	7.07713	5.47664	3.91863	9.94572
8.84093	7.9197	5.69481	3.58547	17.416
8.84093	7.9197	5.69481	3.58547	17.416
12.5614	10.2635	7.11837	4.3079	6.21418
10.4387	7.43553	5.6402	3.79174	10.605    
