     5.6692   25525.757602   26424.717283   465.801394   433.158288   898.959682
     5.8582   18468.475356   19264.300787   412.416403   383.409028   898.959682
     6.0471   13070.695004   13772.519990   365.201530   336.623456   898.959682
     6.2361    9032.620223    9647.995337   322.877722   292.497392   898.959682
     6.4251    6064.931988    6601.176263   284.664294   251.579980   898.959682
     6.6140    3919.497079    4384.253929   250.122848   214.634002   898.959682
     6.8030    2394.412888    2795.578850   218.967097   182.198864   898.959682
     6.9920    1330.286875    1675.697627   190.988093   154.422659   898.959682
     7.1810     603.867461     901.007431   166.031928   131.108042   898.959682
     7.3699     121.372902     377.231820   144.024650   111.834267   898.959682
     7.5589    -187.547786      33.431013   124.906273    96.072526   898.959682
     7.7479    -374.984278    -183.151034   108.569164    83.264080   898.959682
     7.9368    -478.923264    -311.248320    94.810231    72.864712   898.959682
     8.1258    -526.691353    -378.988490    83.330388    64.372475   898.959682
     8.3148    -537.656347    -406.541796    73.772373    57.342177   898.959682
     8.5038    -525.340393    -408.160500    65.772096    51.407798   898.959682
     8.6927    -499.073308    -393.800526    59.000942    46.271840   898.959682
     8.8817    -465.165254    -370.260350    53.187123    41.717780   898.959682
     9.0707    -427.815277    -342.103138    48.113558    37.598581   898.959682
     9.2597    -389.745071    -312.300753    43.619355    33.824964   898.959682
     9.4486    -352.662283    -282.726180    39.584487    30.351616   898.959682
     9.6376    -317.583761    -254.497693    35.923083    27.162984   898.959682
     9.8266    -285.060882    -228.223814    32.576643    24.260425   898.959682
    10.0155    -255.343322    -204.184270    29.507729    21.651324   898.959682
    10.2045    -228.486077    -182.449009    26.695384    19.341684   898.959682
    10.3935    -204.415017    -162.956993    24.128562    17.329462   898.959682
    10.5825    -182.979182    -145.575651    21.801421    15.602110   898.959682
    10.7714    -163.977738    -130.133756    19.708415    14.135566   898.959682
    10.9604    -147.183698    -116.447724    17.839799    12.896175   898.959682
    11.1494    -132.358554    -104.334099    16.179930    11.844525   898.959682
    11.3384    -119.265925     -93.618353    14.707778    10.939794   898.959682
    11.5273    -107.680640     -84.138262    13.397898    10.144480   898.959682
    11.7163     -97.400599     -75.748631    12.224630     9.427337   898.959682
    11.9053     -88.244731     -68.315549    11.164580     8.764601   898.959682
    12.0942     -80.063857     -61.724462    10.198974     8.140422   898.959682
    12.2832     -72.729298     -55.869540     9.314431     7.545326   898.959682
    12.4722     -66.140532     -50.662514     8.503117     6.974901   898.959682
    12.6612     -60.211372     -46.022540     7.760518     6.428315   898.959682
    12.8501     -54.873090     -41.881762     7.084604     5.906724   898.959682
    13.0391     -50.105113     -38.219190     6.473762     5.412161   898.959682
    13.2281     -45.774485     -34.901731     5.925820     4.946933   898.959682
    13.4171     -41.876408     -31.926202     5.437279     4.512927   898.959682
    13.6060     -38.362680     -29.248400     5.003105     4.111175   898.959682
    13.7950     -35.196993     -26.837541     4.617447     3.742005   898.959682
    13.9840     -32.339451     -24.661126     4.273568     3.404758   898.959682
    14.1729     -29.757523     -22.694522     3.964973     3.098028   898.959682
    14.3619     -27.418484     -20.913148     3.685535     2.819801   898.959682
    14.5509     -25.296625     -19.298779     3.430170     2.567677   898.959682
    14.7399     -23.365780     -17.832158     3.194578     2.339044   898.959682
    14.9288     -21.604765     -16.497718     2.975717     2.131331   898.959682
    15.1178     -19.995937     -15.282706     2.771139     1.942093   898.959682
    15.3068     -18.522342     -14.174017     2.579184     1.769141   898.959682
    15.4958     -17.169884     -13.160708     2.398558     1.610619   898.959682
    15.6847     -15.927050     -12.233857     2.228246     1.464946   898.959682
    15.8737     -14.782784     -11.384438     2.067454     1.330892   898.959682
    16.0627     -13.728348     -10.605484     1.915460     1.207403   898.959682
    16.2516     -12.754174      -9.888854     1.771660     1.093660   898.959682
    16.4406     -11.855308      -9.231014     1.635316     0.988977   898.959682
    16.6296     -11.023162      -8.624410     1.506024     0.892728   898.959682
    16.8186     -10.253809      -8.066148     1.383276     0.804385   898.959682
    17.0075      -9.540205      -7.550008     1.266782     0.723415   898.959682
    17.1965      -8.879368      -7.073681     1.156321     0.649366   898.959682
    17.3855      -8.266684      -6.633281     1.051675     0.581728   898.959682
    17.5745      -7.697942      -6.224985     0.952912     0.520046   898.959682
    17.7634      -7.170251      -5.846560     0.859826     0.463864   898.959682
    17.9524      -6.681717      -5.496404     0.772551     0.412762   898.959682
    18.1414      -6.228488      -5.171148     0.690992     0.366348   898.959682
    18.3303      -5.807241      -4.867694     0.615339     0.324207   898.959682
    18.5193      -5.417889      -4.586493     0.545370     0.286026   898.959682
    18.7083      -5.057105      -4.324596     0.481045     0.251465   898.959682
    18.8973      -4.722780      -4.080202     0.422331     0.220248   898.959682
    19.0862      -4.413882      -3.852819     0.368962     0.192100   898.959682
    19.2752      -4.128068      -3.640402     0.320883     0.166783   898.959682
    19.4642      -3.864328      -3.442543     0.277700     0.144085   898.959682
    19.6532      -3.619160      -3.256209     0.239175     0.123776   898.959682
    19.8421      -3.393904      -3.083176     0.205047     0.105681   898.959682
    20.0311      -3.185487      -2.920972     0.174904     0.089610   898.959682
    20.2201      -2.993221      -2.769279     0.148536     0.075406   898.959682
    20.4090      -2.814964      -2.626488     0.125569     0.062907   898.959682
    20.5980      -2.650936      -2.493349     0.105637     0.051950   898.959682
    20.7870      -2.497644      -2.366749     0.088493     0.042401   898.959682
    20.9760      -2.356738      -2.248872     0.073751     0.034115   898.959682
    21.1649      -2.227145      -2.138929     0.061253     0.026962   898.959682
    21.3539      -2.105955      -2.034512     0.050621     0.020822   898.959682
    21.5429      -1.952694      -1.895444     0.041677     0.015574   898.959682
    21.7319      -1.847874      -1.802605     0.034153     0.011116   898.959682
    21.9208      -1.751361      -1.716126     0.027885     0.007350   898.959682
    22.1098      -1.660744      -1.633878     0.022682     0.004183   898.959682
    22.2988      -1.618021      -1.598093     0.018393     0.001535   898.959682
    22.4877      -1.497884      -1.483693     0.014852    -0.000661   898.959682
    22.6767      -1.423754      -1.414271     0.011964    -0.002481   898.959682
    22.8657      -1.355433      -1.349804     0.009609    -0.003980   898.959682
    23.0547      -1.290357      -1.287861     0.007709    -0.005213   898.959682
    23.2436      -1.229484      -1.229528     0.006168    -0.006212   898.959682
    23.4326      -1.172660      -1.174747     0.004936    -0.007022   898.959682
    23.6216      -1.119416      -1.123137     0.003955    -0.007676   898.959682
    23.8105      -1.068014      -1.073045     0.003170    -0.008201   898.959682
    23.9995      -1.020179      -1.026245     0.002553    -0.008619   898.959682
    24.1885      -0.974866      -0.981757     0.002061    -0.008952   898.959682
    24.3775      -0.931890      -0.939426     0.001679    -0.009215   898.959682
