     5.6692   29495.053255   30163.420116   334.183505   334.183357   668.366862
     5.8582   23635.566206   24227.394746   295.914345   295.914196   668.366862
     6.0471   18608.821938   19134.557470   262.867840   262.867692   668.366862
     6.2361   14426.545149   14894.240848   233.847924   233.847775   668.366862
     6.4251   11019.498200   11435.361232   207.931592   207.931440   668.366862
     6.6140    8290.477856    8659.544039   184.533166   184.533018   668.366862
     6.8030    6136.578495    6463.269908   163.345780   163.345633   668.366862
     6.9920    4459.568973    4748.006059   144.218617   144.218469   668.366862
     7.1810    3170.879454    3425.001446   127.061071   127.060922   668.366862
     7.3699    2193.379931    2416.926133   111.773175   111.773027   668.366862
     7.5589    1461.947004    1658.430175    98.241660    98.241510   668.366862
     7.7479     922.475132    1095.152168    86.338592    86.338443   668.366862
     7.9368     530.977472     682.847271    75.934973    75.934826   668.366862
     8.1258     252.139264     385.940706    66.900795    66.900648   668.366862
     8.3148      58.016647     176.231672    59.107585    59.107439   668.366862
     8.5038     -73.202571      31.640879    52.421800    52.421649   668.366862
     8.6927    -158.342205     -64.922302    46.710025    46.709878   668.366862
     8.8817    -210.207433    -126.535704    41.835940    41.835790   668.366862
     9.0707    -238.450419    -163.104017    37.673275    37.673126   668.366862
     9.2597    -250.246868    -182.045317    34.100849    34.100702   668.366862
     9.4486    -250.876210    -188.851564    31.012398    31.012248   668.366862
     9.6376    -244.162827    -187.540910    28.311034    28.310883   668.366862
     9.8266    -232.842897    -181.015495    25.913775    25.913628   668.366862
    10.0155    -218.841395    -171.339257    23.751144    23.750994   668.366862
    10.2045    -203.491765    -159.954041    21.768937    21.768787   668.366862
    10.3935    -187.700125    -147.850705    19.924785    19.924635   668.366862
    10.5825    -172.070668    -135.683560    18.193628    18.193480   668.366862
    10.7714    -156.998900    -123.834270    16.582390    16.582240   668.366862
    10.9604    -142.740364    -112.643007    15.048753    15.048604   668.366862
    11.1494    -129.435784    -102.208409    13.613762    13.613613   668.366862
    11.3384    -117.167697     -92.635952    12.265948    12.265798   668.366862
    11.5273    -105.953392     -83.854466    11.049538    11.049389   668.366862
    11.7163     -95.787346     -75.886569     9.950463     9.950314   668.366862
    11.9053     -86.618065     -68.684427     8.966894     8.966745   668.366862
    12.0942     -78.382306     -62.193892     8.094281     8.094132   668.366862
    12.2832     -71.013875     -56.362292     7.325866     7.325717   668.366862
    12.4722     -64.426695     -51.127329     6.649758     6.649609   668.366862
    12.6612     -58.545146     -46.391835     6.076730     6.076580   668.366862
    12.8501     -53.283541     -42.182671     5.550510     5.550361   668.366862
    13.0391     -48.573719     -38.406724     5.083572     5.083423   668.366862
    13.2281     -44.347633     -35.017302     4.665240     4.665091   668.366862
    13.4171     -40.546647     -31.974526     4.286136     4.285985   668.366862
    13.6060     -37.119687     -29.237771     3.941033     3.940883   668.366862
    13.7950     -34.024843     -26.814949     3.605022     3.604872   668.366862
    13.9840     -31.225055     -24.595222     3.314992     3.314842   668.366862
    14.1729     -28.688911     -22.592310     3.048375     3.048226   668.366862
    14.3619     -26.381252     -20.778640     2.801380     2.801232   668.366862
    14.5509     -24.288268     -19.137274     2.575571     2.575422   668.366862
    14.7399     -22.381163     -17.647207     2.367053     2.366904   668.366862
    14.9288     -20.646306     -16.296976     2.174739     2.174590   668.366862
    15.1178     -19.062817     -15.068275     1.997345     1.997197   668.366862
    15.3068     -17.616895     -13.948828     1.834108     1.833959   668.366862
    15.4958     -16.291044     -12.926227     1.682483     1.682333   668.366862
    15.6847     -15.080692     -11.994676     1.543083     1.542933   668.366862
    15.8737     -13.967159     -11.141229     1.413040     1.412889   668.366862
    16.0627     -12.944597     -10.360971     1.291887     1.291739   668.366862
    16.2516     -12.004999      -9.643811     1.180669     1.180519   668.366862
    16.4406     -11.140918      -8.986405     1.077332     1.077182   668.366862
    16.6296     -10.346209      -8.381806     0.982276     0.982127   668.366862
    16.8186      -9.611634      -7.824893     0.893444     0.893297   668.366862
    17.0075      -8.934895      -7.311950     0.811547     0.811398   668.366862
    17.1965      -8.310769      -6.840298     0.735311     0.735161   668.366862
    17.3855      -7.734658      -6.402288     0.666259     0.666111   668.366862
    17.5745      -7.201598      -5.999092     0.601328     0.601178   668.366862
    17.7634      -6.707022      -5.624449     0.541361     0.541212   668.366862
    17.9524      -6.255875      -5.280182     0.487921     0.487771   668.366862
    18.1414      -5.833409      -4.958830     0.437364     0.437215   668.366862
    18.3303      -5.440782      -4.659286     0.390823     0.390673   668.366862
    18.5193      -5.083539      -4.384542     0.349573     0.349424   668.366862
    18.7083      -4.750835      -4.127396     0.311794     0.311645   668.366862
    18.8973      -4.439667      -3.887951     0.275933     0.275783   668.366862
    19.0862      -4.152200      -3.663120     0.244614     0.244466   668.366862
    19.2752      -3.887852      -3.456678     0.215662     0.215512   668.366862
    19.4642      -3.641382      -3.261649     0.189942     0.189792   668.366862
    19.6532      -3.414868      -3.082063     0.166477     0.166328   668.366862
    19.8421      -3.203350      -2.911913     0.145793     0.145644   668.366862
    20.0311      -3.007711      -2.755231     0.126314     0.126166   668.366862
    20.2201      -2.826207      -2.606588     0.109884     0.109735   668.366862
    20.4090      -2.657858      -2.468721     0.094643     0.094494   668.366862
