2.0000254125955 8223.42049130086
2.0999869949316 5874.039402762659
2.2000014949926 4354.180316378296
2.3000159950536 3303.331336265312
2.3999775773897 2526.917715082648
2.4999920774507 1925.3995114332408
2.6000065775117 1448.735406679626
2.7000210775727 1070.397921543783
2.7999826599088 773.6653259830802
2.8999971599698 545.2849499046656
3.0000116600308 373.2585913437534
3.1000261600918 246.50983101991795
3.1999877424279 155.17637535250253
3.3000022424889 90.84466263716607
3.4000167425499 46.63331800449929
3.499978324886 17.104420523359348
3.599992824947 -1.91572262077223
3.700007325008 -13.556692588461976
3.800021825069 -20.120003105644212
3.8999834074051 -23.268755827934996
3.9999979074661 -24.187861111405308
4.1000124075271 -23.708773027201634
4.1999739898632 -22.402570457892793
4.2999884899242 -20.658054480981466
4.4000029899852 -18.729956567330014
4.5000174900462 -16.781019575473746
4.5999790723823 -14.909715345911495
4.6999935724433 -13.17099653354686
4.8000080725043 -11.590932851381249
4.9000225725653 -10.177077257233144
4.9999841549014 -8.925660296880261
5.0999986549624 -7.826448590319828
5.2000131550234 -6.86597722534086
5.2999747373595 -6.029587719389187
5.3999892374205 -5.3026856571442424
5.5000037374815 -4.6714795975396886
5.6000182375425 -4.123376655324696
5.6999798198786 -3.6470628820155206
5.7999943199396 -3.2326919242567844
5.9000088200006 -2.871599749096362
6.0000233200616 -2.5563621726807635
6.0999849023977 -2.28060178413902
6.1999994024587 -2.03885934780599
6.3000139025197 -1.8264790916823213
6.3999754848558 -1.6394833724012743
6.4999899849168 -1.474468913456409
6.6000044849778 -1.328526698320288
6.7000189850388 -1.1991521797402789
6.7999805673749 -1.0842412796148637
6.8999950674359 -0.9819156755986533
7.0000095674969 -0.8906130420652285
7.1000240675579 -0.8089680447965738
7.199985649894 -0.7358105203721522
7.300000149955 -0.6701255271360951
7.400014650016 -0.6110320329559238
7.4999762323521 -0.5577697011109136
7.5999907324131 -0.5096816891077569
7.7000052324741 -0.4661873134145764
7.8000197325351 -0.4267820755628713
7.8999813148712 -0.3910224903897136
7.9999958149322 -0.35852994260069937
8.1000103149932 -0.3289555796486689
8.2000248150542 -0.3020102310926401
8.2999863973903 -0.277482660385586
8.4000008974513 -0.25490786130769977
8.5000153975123 -0.23432691832656888
8.5999769798484 -0.21546998296888498
8.6999914799094 -0.1981692001267109
8.8000059799704 -0.18227845761554162
8.9000204800314 -0.1676619078422838
8.9999820623675 -0.15420495020025599
9.0999965624285 -0.14180131060447781
9.2000110624895 -0.13035576261984239
9.3000255625505 -0.11977990547088711
9.3999871448866 -0.11000153464144159
9.5000016449476 -0.1009503249556603
9.6000161450086 -0.0925618307016886
9.6999777273447 -0.0847808593085593
9.7999922274057 -0.0775541758514756
9.9000067274667 -0.0708396909378199
10.0000212275277 -0.0645972728211477
10.0999828098638 -0.058786711449164
10.1999973099248 -0.0533723385086861
10.3000118099858 -0.048327027549312104
10.4000263100468 -0.0436110253028516
10.4999878923829 -0.0392129513195848
10.6000023924439 -0.03509921891675
10.7000168925049 -0.03125376234479631
10.799978474841 -0.027654016468891707
10.899992974902 -0.0242813640739774
11.000007474963 -0.021117272776328404
11.100021975024 -0.018151282219919004
11.1999835573601 -0.015368997179926902
11.2999980574211 -0.012752740111455003
11.4000125574821 -0.0102913524313425
11.5000270575431 -0.0079801553652495
11.5999886398792 -0.0058051256411231
11.7000031399402 -0.0037611081240567987
11.8000176400012 -0.0018180790473161998
11.8999792223373 0.0
