2.5			40.4222611
2.6			25.48728476
2.7			15.25334971
2.8			8.355804291
2.9			3.803065124
3			0.880560872
3.1			-0.92273854
3.2			-1.969016832
3.3			-2.512156356
3.4			-2.72930332
3.5			-2.742092677
3.6			-2.632158625
3.7			-2.454740304
3.8			-2.244940417
3.9			-2.02616077
4			-1.811734945
4.1			-1.609554251
4.2			-1.423700396
4.3			-1.256078178
4.4			-1.106415483
4.5			-0.974168084
4.6			-0.857703296
4.7			-0.75566055
4.8			-0.666407162
4.9			-0.58858256
5			-0.520554063
5.1			-0.461233213
5.2			-0.409531555
5.3			-0.364360633
5.4			-0.324904104
5.5			-0.290073513
5.6			-0.25986886
5.7			-0.232929575
5.8			-0.209527772
5.9			-0.188574995
6			-0.170343358
6.1			-0.154016518
6.2			-0.139322363
6.3			-0.126533005
6.4			-0.115104218
6.5			-0.104763886
6.6			-0.095784124
6.7			-0.087348591
6.8			-0.080001513
6.9			-0.073470777
7			-0.06748427
7.1			-0.06204199
7.2			-0.057143938
7.3			-0.052790114
7.4			-0.048708404
7.5			-0.045170922
7.6			-0.041905554
7.7			-0.038912301
7.8			-0.036191161
7.9			-0.033742135
8			-0.031293109
8.1			-0.029388311
8.2			-0.027483513
8.3			-0.025578715
8.4			-0.023946031
8.5			-0.022585461
8.6			-0.021224891
8.7			-0.019864321
8.8			-0.018775865
8.9			-0.017687409
9			-0.016598953
9.1			-0.015782611
9.2			-0.014966269
9.3			-0.014149927
9.4			-0.013333586
9.5			-0.012789358
9.6			-0.01224513
9.7			-0.011700902
9.8			-0.011156674
9.9			-0.010612446
10			-0.010068218
10.1			-0.00952399
10.2			-0.009251876
10.3			-0.008979762
10.4			-0.008435534
10.5			-0.00816342
