2.5			40.03068907
2.6			24.16045694
2.7			13.37766798
2.8			6.201205718
2.9			1.552954541
3			-1.344243111
3.1			-3.04713246
3.2			-3.949190337
3.3			-4.327156669
3.4			-4.372599705
3.5			-4.216134161
3.6			-3.946469197
3.7			-3.620748751
3.8			-3.277068782
3.9			-2.937470522
4			-2.6161039
4.1			-2.319499651
4.2			-2.050651029
4.3			-1.810374375
4.4			-1.597581235
4.5			-1.409822582
4.6			-1.245465732
4.7			-1.101245318
4.8			-0.975528654
4.9			-0.865322488
5			-0.76926625
5.1			-0.685183027
5.2			-0.611440136
5.3			-0.54694912
5.4			-0.490077296
5.5			-0.440280436
5.6			-0.396197969
5.7			-0.357285669
5.8			-0.322727192
5.9			-0.292250425
6			-0.265039026
6.1			-0.241092995
6.2			-0.219323876
6.3			-0.200003783
6.4			-0.182860601
6.5			-0.167350104
6.6			-0.15347229
6.7			-0.140682933
6.8			-0.129526259
6.9			-0.119185928
7			-0.109934052
7.1			-0.101498518
7.2			-0.093879327
7.3			-0.087076477
7.4			-0.080545741
7.5			-0.074831347
7.6			-0.069661181
7.7			-0.06476313
7.8			-0.060409306
7.9			-0.056327596
8			-0.052790114
8.1			-0.049252632
8.2			-0.046259378
8.3			-0.043266124
8.4			-0.040544985
8.5			-0.038095959
8.6			-0.035919047
8.7			-0.033742135
8.8			-0.031837337
8.9			-0.029932539
9			-0.028299855
9.1			-0.026667171
9.2			-0.025306601
9.3			-0.023946031
9.4			-0.022857575
9.5			-0.021497005
9.6			-0.020408549
9.7			-0.019592207
9.8			-0.018503751
9.9			-0.017687409
10			-0.016871067
10.1			-0.016054725
10.2			-0.015510497
10.3			-0.014694155
10.4			-0.014149927
10.5			-0.0136057
