2.5			37.55118639
2.6			24.01161059
2.7			14.72109475
2.8			8.4396154
2.9			4.270012731
3			1.568192924
3.1			-0.125988777
3.2			-1.136620136
3.3			-1.691460562
3.4			-1.948880396
3.5			-2.017453122
3.6			-1.970105288
3.7			-1.856905868
3.8			-1.709692199
3.9			-1.549417059
4			-1.388597691
4.1			-1.234853287
4.2			-1.092265556
4.3			-0.963011411
4.4			-0.847090851
4.5			-0.744231763
4.6			-0.653617804
4.7			-0.574160519
4.8			-0.504771451
4.9			-0.444362146
5			-0.391844146
5.1			-0.345856881
5.2			-0.305856125
5.3			-0.271025534
5.4			-0.240820881
5.5			-0.21415371
5.6			-0.191024021
5.7			-0.170615472
5.8			-0.152928062
5.9			-0.137145451
6			-0.123267637
6.1			-0.111022508
6.2			-0.100410062
6.3			-0.090613959
6.4			-0.082178425
6.5			-0.074559233
6.6			-0.067756384
6.7			-0.061769876
6.8			-0.056327596
6.9			-0.051701658
7			-0.047347834
7.1			-0.043266124
7.2			-0.039728643
7.3			-0.036735389
7.4			-0.033742135
7.5			-0.031293109
7.6			-0.028844083
7.7			-0.026667171
7.8			-0.024762373
7.9			-0.023129689
8			-0.021497005
8.1			-0.019864321
8.2			-0.018775865
8.3			-0.017415295
8.4			-0.016326839
8.5			-0.015238383
8.6			-0.014422041
8.7			-0.0136057
8.8			-0.012789358
8.9			-0.011973016
9			-0.011428788
9.1			-0.01088456
9.2			-0.010340332
9.3			-0.009796104
9.4			-0.009251876
9.5			-0.008707648
9.6			-0.008435534
9.7			-0.007891306
9.8			-0.007619192
9.9			-0.007347078
10			-0.007074964
10.1			-0.00680285
10.2			-0.006530736
10.3			-0.006258622
10.4			-0.005986508
10.5			-0.005714394
