2.500000000			40.873698210
2.600000000			26.695742990
2.700000000			16.916238300
2.800000000			10.254887830
2.900000000			5.786503997
3.000000000			2.846040221
3.100000000			0.959746043
3.200000000			-0.208167202
3.300000000			-0.893078115
3.400000000			-1.259071432
3.500000000			-1.418530230
3.600000000			-1.448462769
3.700000000			-1.400842821
3.800000000			-1.309684634
3.900000000			-1.197301556
4.000000000			-1.077843514
4.100000000			-0.959746043
4.200000000			-0.848179307
4.300000000			-0.745592333
4.400000000			-0.652801462
4.500000000			-0.570350923
4.600000000			-0.497696488
4.700000000			-0.434021814
4.800000000			-0.378510560
4.900000000			-0.330074270
5.000000000			-0.288440829
5.100000000			-0.251977555
5.200000000			-0.220684446
5.300000000			-0.193473047
5.400000000			-0.169799130
5.500000000			-0.149390581
5.600000000			-0.131703171
5.700000000			-0.116192674
5.800000000			-0.102859088
5.900000000			-0.091158187
6.000000000			-0.081089969
6.100000000			-0.072110207
6.200000000			-0.064218902
6.300000000			-0.057416052
6.400000000			-0.051429544
6.500000000			-0.045987264
6.600000000			-0.041361326
6.700000000			-0.037279617
6.800000000			-0.033470021
6.900000000			-0.030204653
7.000000000			-0.027483513
7.100000000			-0.024762373
7.200000000			-0.022585461
7.300000000			-0.020408549
7.400000000			-0.018775865
7.500000000			-0.017143181
7.600000000			-0.015510497
7.700000000			-0.014149927
7.800000000			-0.013061472
7.900000000			-0.011973016
8.000000000			-0.011156674
8.100000000			-0.010340332
8.200000000			-0.009523990
8.300000000			-0.008979762
8.400000000			-0.008163420
8.500000000			-0.007619192
8.600000000			-0.007074964
8.700000000			-0.006802850
8.800000000			-0.006258622
8.900000000			-0.005986508
9.000000000			-0.005714394
9.100000000			-0.005442280
9.200000000			-0.005170166
9.300000000			-0.004898052
9.400000000			-0.004625938
9.500000000			-0.004353824
9.600000000			-0.004081710
9.700000000			-0.004081710
9.800000000			-0.003809596
9.900000000			-0.003809596
10.000000000			-0.003537482
10.100000000			-0.003537482
10.200000000			-0.003265368
10.300000000			-0.003265368
10.400000000			-0.003265368
10.500000000			-0.002993254
