2.5			41.05410979
2.6			25.09408004
2.7			14.21169736
2.8			6.936729833
2.9			2.196776241
3			-0.783144063
3.1			-2.559232076
3.2			-3.526053082
3.3			-3.96034701
3.4			-4.054498451
3.5			-3.940482689
3.6			-3.707553114
3.7			-3.413942119
3.8			-3.097745662
3.9			-2.782093434
4			-2.481135361
4.1			-2.202218521
4.2			-1.948880396
4.3			-1.721393101
4.4			-1.519212406
4.5			-1.340705629
4.6			-1.18396797
4.7			-1.046550406
4.8			-0.926548136
4.9			-0.821240022
5			-0.729537607
5.1			-0.648991866
5.2			-0.578786457
5.3			-0.517016581
5.4			-0.462865897
5.5			-0.415245949
5.6			-0.373340394
5.7			-0.336332892
5.8			-0.303679213
5.9			-0.274563016
6			-0.248984301
6.1			-0.225854612
6.2			-0.205446062
6.3			-0.187214425
6.4			-0.170887586
6.5			-0.15619343
6.6			-0.143131959
6.7			-0.131431057
6.8			-0.120546498
6.9			-0.111022508
7			-0.10231486
7.1			-0.094423555
7.2			-0.087348591
7.3			-0.080817855
7.4			-0.074831347
7.5			-0.069389067
7.6			-0.064491016
7.7			-0.060137192
7.8			-0.056055482
7.9			-0.052245886
8			-0.048708404
8.1			-0.045443036
8.2			-0.042721896
8.3			-0.040000757
8.4			-0.037551731
8.5			-0.035102705
8.6			-0.033197907
8.7			-0.031293109
8.8			-0.029388311
8.9			-0.027755627
9			-0.026122943
9.1			-0.024762373
9.2			-0.023401803
9.3			-0.022041233
9.4			-0.020952777
9.5			-0.019864321
9.6			-0.019047979
9.7			-0.017959523
9.8			-0.017143181
9.9			-0.016326839
10			-0.015510497
10.1			-0.014966269
10.2			-0.014149927
10.3			-0.0136057
10.4			-0.013061472
10.5			-0.012517244
			
			
			
			
			
			
			
			
			
			
			
			
			
			
